dataset_version_id,source_record_identity,source_row_number,outer_fold,seed,role
1,student-mat:dataset-version:1:source-row:66,66,1,155,model_train
1,student-mat:dataset-version:1:source-row:68,68,1,155,model_train
1,student-mat:dataset-version:1:source-row:70,70,1,155,model_train
1,student-mat:dataset-version:1:source-row:72,72,1,155,model_train
1,student-mat:dataset-version:1:source-row:76,76,1,155,model_train
1,student-mat:dataset-version:1:source-row:77,77,1,155,model_train
1,student-mat:dataset-version:1:source-row:78,78,1,155,model_train
1,student-mat:dataset-version:1:source-row:79,79,1,155,model_train
1,student-mat:dataset-version:1:source-row:80,80,1,155,model_train
1,student-mat:dataset-version:1:source-row:82,82,1,155,model_train
1,student-mat:dataset-version:1:source-row:84,84,1,155,model_train
1,student-mat:dataset-version:1:source-row:85,85,1,155,model_train
1,student-mat:dataset-version:1:source-row:93,93,1,155,model_train
1,student-mat:dataset-version:1:source-row:95,95,1,155,model_train
1,student-mat:dataset-version:1:source-row:97,97,1,155,model_train
1,student-mat:dataset-version:1:source-row:98,98,1,155,model_train
1,student-mat:dataset-version:1:source-row:99,99,1,155,model_train
1,student-mat:dataset-version:1:source-row:101,101,1,155,model_train
1,student-mat:dataset-version:1:source-row:102,102,1,155,model_train
1,student-mat:dataset-version:1:source-row:103,103,1,155,model_train
1,student-mat:dataset-version:1:source-row:106,106,1,155,model_train
1,student-mat:dataset-version:1:source-row:108,108,1,155,model_train
1,student-mat:dataset-version:1:source-row:111,111,1,155,model_train
1,student-mat:dataset-version:1:source-row:116,116,1,155,model_train
1,student-mat:dataset-version:1:source-row:119,119,1,155,model_train
1,student-mat:dataset-version:1:source-row:120,120,1,155,model_train
1,student-mat:dataset-version:1:source-row:121,121,1,155,model_train
1,student-mat:dataset-version:1:source-row:123,123,1,155,model_train
1,student-mat:dataset-version:1:source-row:124,124,1,155,model_train
1,student-mat:dataset-version:1:source-row:127,127,1,155,model_train
1,student-mat:dataset-version:1:source-row:128,128,1,155,model_train
1,student-mat:dataset-version:1:source-row:130,130,1,155,model_train
1,student-mat:dataset-version:1:source-row:137,137,1,155,model_train
1,student-mat:dataset-version:1:source-row:138,138,1,155,model_train
1,student-mat:dataset-version:1:source-row:139,139,1,155,model_train
1,student-mat:dataset-version:1:source-row:140,140,1,155,model_train
1,student-mat:dataset-version:1:source-row:141,141,1,155,model_train
1,student-mat:dataset-version:1:source-row:143,143,1,155,model_train
1,student-mat:dataset-version:1:source-row:144,144,1,155,model_train
1,student-mat:dataset-version:1:source-row:145,145,1,155,model_train
1,student-mat:dataset-version:1:source-row:148,148,1,155,model_train
1,student-mat:dataset-version:1:source-row:149,149,1,155,model_train
1,student-mat:dataset-version:1:source-row:150,150,1,155,model_train
1,student-mat:dataset-version:1:source-row:153,153,1,155,model_train
1,student-mat:dataset-version:1:source-row:154,154,1,155,model_train
1,student-mat:dataset-version:1:source-row:155,155,1,155,model_train
1,student-mat:dataset-version:1:source-row:157,157,1,155,model_train
1,student-mat:dataset-version:1:source-row:158,158,1,155,model_train
1,student-mat:dataset-version:1:source-row:159,159,1,155,model_train
1,student-mat:dataset-version:1:source-row:162,162,1,155,model_train
1,student-mat:dataset-version:1:source-row:164,164,1,155,model_train
1,student-mat:dataset-version:1:source-row:165,165,1,155,model_train
1,student-mat:dataset-version:1:source-row:172,172,1,155,model_train
1,student-mat:dataset-version:1:source-row:173,173,1,155,model_train
1,student-mat:dataset-version:1:source-row:174,174,1,155,model_train
1,student-mat:dataset-version:1:source-row:175,175,1,155,model_train
1,student-mat:dataset-version:1:source-row:176,176,1,155,model_train
1,student-mat:dataset-version:1:source-row:177,177,1,155,model_train
1,student-mat:dataset-version:1:source-row:180,180,1,155,model_train
1,student-mat:dataset-version:1:source-row:182,182,1,155,model_train
1,student-mat:dataset-version:1:source-row:183,183,1,155,model_train
1,student-mat:dataset-version:1:source-row:186,186,1,155,model_train
1,student-mat:dataset-version:1:source-row:189,189,1,155,model_train
1,student-mat:dataset-version:1:source-row:190,190,1,155,model_train
1,student-mat:dataset-version:1:source-row:192,192,1,155,model_train
1,student-mat:dataset-version:1:source-row:196,196,1,155,model_train
1,student-mat:dataset-version:1:source-row:199,199,1,155,model_train
1,student-mat:dataset-version:1:source-row:200,200,1,155,model_train
1,student-mat:dataset-version:1:source-row:201,201,1,155,model_train
1,student-mat:dataset-version:1:source-row:202,202,1,155,model_train
1,student-mat:dataset-version:1:source-row:203,203,1,155,model_train
1,student-mat:dataset-version:1:source-row:205,205,1,155,model_train
1,student-mat:dataset-version:1:source-row:207,207,1,155,model_train
1,student-mat:dataset-version:1:source-row:208,208,1,155,model_train
1,student-mat:dataset-version:1:source-row:209,209,1,155,model_train
1,student-mat:dataset-version:1:source-row:212,212,1,155,model_train
1,student-mat:dataset-version:1:source-row:216,216,1,155,model_train
1,student-mat:dataset-version:1:source-row:217,217,1,155,model_train
1,student-mat:dataset-version:1:source-row:220,220,1,155,model_train
1,student-mat:dataset-version:1:source-row:221,221,1,155,model_train
1,student-mat:dataset-version:1:source-row:222,222,1,155,model_train
1,student-mat:dataset-version:1:source-row:227,227,1,155,model_train
1,student-mat:dataset-version:1:source-row:230,230,1,155,model_train
1,student-mat:dataset-version:1:source-row:231,231,1,155,model_train
1,student-mat:dataset-version:1:source-row:232,232,1,155,model_train
1,student-mat:dataset-version:1:source-row:233,233,1,155,model_train
1,student-mat:dataset-version:1:source-row:234,234,1,155,model_train
1,student-mat:dataset-version:1:source-row:235,235,1,155,model_train
1,student-mat:dataset-version:1:source-row:238,238,1,155,model_train
1,student-mat:dataset-version:1:source-row:239,239,1,155,model_train
1,student-mat:dataset-version:1:source-row:240,240,1,155,model_train
1,student-mat:dataset-version:1:source-row:244,244,1,155,model_train
1,student-mat:dataset-version:1:source-row:246,246,1,155,model_train
1,student-mat:dataset-version:1:source-row:247,247,1,155,model_train
1,student-mat:dataset-version:1:source-row:249,249,1,155,model_train
1,student-mat:dataset-version:1:source-row:250,250,1,155,model_train
1,student-mat:dataset-version:1:source-row:252,252,1,155,model_train
1,student-mat:dataset-version:1:source-row:253,253,1,155,model_train
1,student-mat:dataset-version:1:source-row:254,254,1,155,model_train
1,student-mat:dataset-version:1:source-row:256,256,1,155,model_train
1,student-mat:dataset-version:1:source-row:257,257,1,155,model_train
1,student-mat:dataset-version:1:source-row:262,262,1,155,model_train
1,student-mat:dataset-version:1:source-row:264,264,1,155,model_train
1,student-mat:dataset-version:1:source-row:267,267,1,155,model_train
1,student-mat:dataset-version:1:source-row:268,268,1,155,model_train
1,student-mat:dataset-version:1:source-row:269,269,1,155,model_train
1,student-mat:dataset-version:1:source-row:272,272,1,155,model_train
1,student-mat:dataset-version:1:source-row:273,273,1,155,model_train
1,student-mat:dataset-version:1:source-row:276,276,1,155,model_train
1,student-mat:dataset-version:1:source-row:277,277,1,155,model_train
1,student-mat:dataset-version:1:source-row:278,278,1,155,model_train
1,student-mat:dataset-version:1:source-row:283,283,1,155,model_train
1,student-mat:dataset-version:1:source-row:284,284,1,155,model_train
1,student-mat:dataset-version:1:source-row:286,286,1,155,model_train
1,student-mat:dataset-version:1:source-row:287,287,1,155,model_train
1,student-mat:dataset-version:1:source-row:288,288,1,155,model_train
1,student-mat:dataset-version:1:source-row:289,289,1,155,model_train
1,student-mat:dataset-version:1:source-row:291,291,1,155,model_train
1,student-mat:dataset-version:1:source-row:293,293,1,155,model_train
1,student-mat:dataset-version:1:source-row:296,296,1,155,model_train
1,student-mat:dataset-version:1:source-row:299,299,1,155,model_train
1,student-mat:dataset-version:1:source-row:300,300,1,155,model_train
1,student-mat:dataset-version:1:source-row:301,301,1,155,model_train
1,student-mat:dataset-version:1:source-row:302,302,1,155,model_train
1,student-mat:dataset-version:1:source-row:303,303,1,155,model_train
1,student-mat:dataset-version:1:source-row:304,304,1,155,model_train
1,student-mat:dataset-version:1:source-row:305,305,1,155,model_train
1,student-mat:dataset-version:1:source-row:306,306,1,155,model_train
1,student-mat:dataset-version:1:source-row:308,308,1,155,model_train
1,student-mat:dataset-version:1:source-row:310,310,1,155,model_train
1,student-mat:dataset-version:1:source-row:312,312,1,155,model_train
1,student-mat:dataset-version:1:source-row:313,313,1,155,model_train
1,student-mat:dataset-version:1:source-row:314,314,1,155,model_train
1,student-mat:dataset-version:1:source-row:315,315,1,155,model_train
1,student-mat:dataset-version:1:source-row:316,316,1,155,model_train
1,student-mat:dataset-version:1:source-row:318,318,1,155,model_train
1,student-mat:dataset-version:1:source-row:320,320,1,155,model_train
1,student-mat:dataset-version:1:source-row:323,323,1,155,model_train
1,student-mat:dataset-version:1:source-row:325,325,1,155,model_train
1,student-mat:dataset-version:1:source-row:326,326,1,155,model_train
1,student-mat:dataset-version:1:source-row:331,331,1,155,model_train
1,student-mat:dataset-version:1:source-row:334,334,1,155,model_train
1,student-mat:dataset-version:1:source-row:335,335,1,155,model_train
1,student-mat:dataset-version:1:source-row:336,336,1,155,model_train
1,student-mat:dataset-version:1:source-row:339,339,1,155,model_train
1,student-mat:dataset-version:1:source-row:340,340,1,155,model_train
1,student-mat:dataset-version:1:source-row:342,342,1,155,model_train
1,student-mat:dataset-version:1:source-row:346,346,1,155,model_train
1,student-mat:dataset-version:1:source-row:348,348,1,155,model_train
1,student-mat:dataset-version:1:source-row:349,349,1,155,model_train
1,student-mat:dataset-version:1:source-row:351,351,1,155,model_train
1,student-mat:dataset-version:1:source-row:352,352,1,155,model_train
1,student-mat:dataset-version:1:source-row:353,353,1,155,model_train
1,student-mat:dataset-version:1:source-row:357,357,1,155,model_train
1,student-mat:dataset-version:1:source-row:359,359,1,155,model_train
1,student-mat:dataset-version:1:source-row:360,360,1,155,model_train
1,student-mat:dataset-version:1:source-row:361,361,1,155,model_train
1,student-mat:dataset-version:1:source-row:362,362,1,155,model_train
1,student-mat:dataset-version:1:source-row:364,364,1,155,model_train
1,student-mat:dataset-version:1:source-row:365,365,1,155,model_train
1,student-mat:dataset-version:1:source-row:366,366,1,155,model_train
1,student-mat:dataset-version:1:source-row:369,369,1,155,model_train
1,student-mat:dataset-version:1:source-row:371,371,1,155,model_train
1,student-mat:dataset-version:1:source-row:372,372,1,155,model_train
1,student-mat:dataset-version:1:source-row:373,373,1,155,model_train
1,student-mat:dataset-version:1:source-row:374,374,1,155,model_train
1,student-mat:dataset-version:1:source-row:377,377,1,155,model_train
1,student-mat:dataset-version:1:source-row:378,378,1,155,model_train
1,student-mat:dataset-version:1:source-row:379,379,1,155,model_train
1,student-mat:dataset-version:1:source-row:381,381,1,155,model_train
1,student-mat:dataset-version:1:source-row:384,384,1,155,model_train
1,student-mat:dataset-version:1:source-row:385,385,1,155,model_train
1,student-mat:dataset-version:1:source-row:386,386,1,155,model_train
1,student-mat:dataset-version:1:source-row:387,387,1,155,model_train
1,student-mat:dataset-version:1:source-row:388,388,1,155,model_train
1,student-mat:dataset-version:1:source-row:389,389,1,155,model_train
1,student-mat:dataset-version:1:source-row:390,390,1,155,model_train
1,student-mat:dataset-version:1:source-row:0,0,1,155,outer_validation
1,student-mat:dataset-version:1:source-row:32,32,1,155,outer_validation
1,student-mat:dataset-version:1:source-row:34,34,1,155,outer_validation
1,student-mat:dataset-version:1:source-row:37,37,1,155,outer_validation
1,student-mat:dataset-version:1:source-row:39,39,1,155,outer_validation
1,student-mat:dataset-version:1:source-row:40,40,1,155,outer_validation
1,student-mat:dataset-version:1:source-row:41,41,1,155,outer_validation
1,student-mat:dataset-version:1:source-row:42,42,1,155,outer_validation
1,student-mat:dataset-version:1:source-row:61,61,1,155,outer_validation
1,student-mat:dataset-version:1:source-row:63,63,1,155,outer_validation
1,student-mat:dataset-version:1:source-row:64,64,1,155,outer_validation
1,student-mat:dataset-version:1:source-row:87,87,1,155,outer_validation
1,student-mat:dataset-version:1:source-row:90,90,1,155,outer_validation
1,student-mat:dataset-version:1:source-row:91,91,1,155,outer_validation
1,student-mat:dataset-version:1:source-row:94,94,1,155,outer_validation
1,student-mat:dataset-version:1:source-row:96,96,1,155,outer_validation
1,student-mat:dataset-version:1:source-row:100,100,1,155,outer_validation
1,student-mat:dataset-version:1:source-row:113,113,1,155,outer_validation
1,student-mat:dataset-version:1:source-row:114,114,1,155,outer_validation
1,student-mat:dataset-version:1:source-row:122,122,1,155,outer_validation
1,student-mat:dataset-version:1:source-row:133,133,1,155,outer_validation
1,student-mat:dataset-version:1:source-row:134,134,1,155,outer_validation
1,student-mat:dataset-version:1:source-row:146,146,1,155,outer_validation
1,student-mat:dataset-version:1:source-row:152,152,1,155,outer_validation
1,student-mat:dataset-version:1:source-row:156,156,1,155,outer_validation
1,student-mat:dataset-version:1:source-row:160,160,1,155,outer_validation
1,student-mat:dataset-version:1:source-row:161,161,1,155,outer_validation
1,student-mat:dataset-version:1:source-row:163,163,1,155,outer_validation
1,student-mat:dataset-version:1:source-row:166,166,1,155,outer_validation
1,student-mat:dataset-version:1:source-row:168,168,1,155,outer_validation
1,student-mat:dataset-version:1:source-row:169,169,1,155,outer_validation
1,student-mat:dataset-version:1:source-row:178,178,1,155,outer_validation
