record_id,source_row_number,dataset_version_id,source_record_identity,outer_fold,outer_role,inner_fold,split_seed,stratification_target
student-mat:dataset-version:1:source-row:18,18,1,student-mat:dataset-version:1:source-row:18,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:19,19,1,student-mat:dataset-version:1:source-row:19,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:20,20,1,student-mat:dataset-version:1:source-row:20,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:21,21,1,student-mat:dataset-version:1:source-row:21,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:22,22,1,student-mat:dataset-version:1:source-row:22,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:23,23,1,student-mat:dataset-version:1:source-row:23,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:26,26,1,student-mat:dataset-version:1:source-row:26,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:27,27,1,student-mat:dataset-version:1:source-row:27,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:29,29,1,student-mat:dataset-version:1:source-row:29,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:32,32,1,student-mat:dataset-version:1:source-row:32,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:33,33,1,student-mat:dataset-version:1:source-row:33,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:34,34,1,student-mat:dataset-version:1:source-row:34,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:35,35,1,student-mat:dataset-version:1:source-row:35,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:36,36,1,student-mat:dataset-version:1:source-row:36,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:37,37,1,student-mat:dataset-version:1:source-row:37,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:38,38,1,student-mat:dataset-version:1:source-row:38,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:39,39,1,student-mat:dataset-version:1:source-row:39,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:40,40,1,student-mat:dataset-version:1:source-row:40,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:41,41,1,student-mat:dataset-version:1:source-row:41,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:42,42,1,student-mat:dataset-version:1:source-row:42,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:43,43,1,student-mat:dataset-version:1:source-row:43,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:44,44,1,student-mat:dataset-version:1:source-row:44,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:46,46,1,student-mat:dataset-version:1:source-row:46,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:49,49,1,student-mat:dataset-version:1:source-row:49,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:50,50,1,student-mat:dataset-version:1:source-row:50,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:52,52,1,student-mat:dataset-version:1:source-row:52,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:57,57,1,student-mat:dataset-version:1:source-row:57,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:58,58,1,student-mat:dataset-version:1:source-row:58,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:60,60,1,student-mat:dataset-version:1:source-row:60,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:61,61,1,student-mat:dataset-version:1:source-row:61,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:62,62,1,student-mat:dataset-version:1:source-row:62,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:63,63,1,student-mat:dataset-version:1:source-row:63,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:64,64,1,student-mat:dataset-version:1:source-row:64,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:65,65,1,student-mat:dataset-version:1:source-row:65,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:68,68,1,student-mat:dataset-version:1:source-row:68,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:70,70,1,student-mat:dataset-version:1:source-row:70,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:71,71,1,student-mat:dataset-version:1:source-row:71,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:72,72,1,student-mat:dataset-version:1:source-row:72,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:76,76,1,student-mat:dataset-version:1:source-row:76,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:78,78,1,student-mat:dataset-version:1:source-row:78,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:79,79,1,student-mat:dataset-version:1:source-row:79,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:80,80,1,student-mat:dataset-version:1:source-row:80,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:82,82,1,student-mat:dataset-version:1:source-row:82,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:84,84,1,student-mat:dataset-version:1:source-row:84,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:85,85,1,student-mat:dataset-version:1:source-row:85,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:87,87,1,student-mat:dataset-version:1:source-row:87,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:90,90,1,student-mat:dataset-version:1:source-row:90,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:91,91,1,student-mat:dataset-version:1:source-row:91,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:93,93,1,student-mat:dataset-version:1:source-row:93,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:94,94,1,student-mat:dataset-version:1:source-row:94,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:95,95,1,student-mat:dataset-version:1:source-row:95,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:96,96,1,student-mat:dataset-version:1:source-row:96,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:97,97,1,student-mat:dataset-version:1:source-row:97,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:99,99,1,student-mat:dataset-version:1:source-row:99,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:100,100,1,student-mat:dataset-version:1:source-row:100,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:101,101,1,student-mat:dataset-version:1:source-row:101,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:102,102,1,student-mat:dataset-version:1:source-row:102,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:103,103,1,student-mat:dataset-version:1:source-row:103,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:108,108,1,student-mat:dataset-version:1:source-row:108,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:109,109,1,student-mat:dataset-version:1:source-row:109,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:113,113,1,student-mat:dataset-version:1:source-row:113,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:114,114,1,student-mat:dataset-version:1:source-row:114,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:115,115,1,student-mat:dataset-version:1:source-row:115,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:116,116,1,student-mat:dataset-version:1:source-row:116,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:119,119,1,student-mat:dataset-version:1:source-row:119,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:120,120,1,student-mat:dataset-version:1:source-row:120,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:121,121,1,student-mat:dataset-version:1:source-row:121,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:122,122,1,student-mat:dataset-version:1:source-row:122,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:123,123,1,student-mat:dataset-version:1:source-row:123,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:124,124,1,student-mat:dataset-version:1:source-row:124,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:125,125,1,student-mat:dataset-version:1:source-row:125,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:128,128,1,student-mat:dataset-version:1:source-row:128,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:130,130,1,student-mat:dataset-version:1:source-row:130,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:133,133,1,student-mat:dataset-version:1:source-row:133,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:134,134,1,student-mat:dataset-version:1:source-row:134,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:135,135,1,student-mat:dataset-version:1:source-row:135,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:137,137,1,student-mat:dataset-version:1:source-row:137,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:138,138,1,student-mat:dataset-version:1:source-row:138,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:139,139,1,student-mat:dataset-version:1:source-row:139,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:140,140,1,student-mat:dataset-version:1:source-row:140,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:141,141,1,student-mat:dataset-version:1:source-row:141,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:143,143,1,student-mat:dataset-version:1:source-row:143,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:144,144,1,student-mat:dataset-version:1:source-row:144,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:145,145,1,student-mat:dataset-version:1:source-row:145,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:146,146,1,student-mat:dataset-version:1:source-row:146,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:148,148,1,student-mat:dataset-version:1:source-row:148,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:149,149,1,student-mat:dataset-version:1:source-row:149,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:150,150,1,student-mat:dataset-version:1:source-row:150,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:152,152,1,student-mat:dataset-version:1:source-row:152,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:156,156,1,student-mat:dataset-version:1:source-row:156,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:157,157,1,student-mat:dataset-version:1:source-row:157,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:160,160,1,student-mat:dataset-version:1:source-row:160,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:161,161,1,student-mat:dataset-version:1:source-row:161,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:162,162,1,student-mat:dataset-version:1:source-row:162,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:163,163,1,student-mat:dataset-version:1:source-row:163,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:164,164,1,student-mat:dataset-version:1:source-row:164,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:165,165,1,student-mat:dataset-version:1:source-row:165,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:166,166,1,student-mat:dataset-version:1:source-row:166,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:167,167,1,student-mat:dataset-version:1:source-row:167,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:168,168,1,student-mat:dataset-version:1:source-row:168,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:169,169,1,student-mat:dataset-version:1:source-row:169,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:171,171,1,student-mat:dataset-version:1:source-row:171,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:172,172,1,student-mat:dataset-version:1:source-row:172,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:173,173,1,student-mat:dataset-version:1:source-row:173,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:175,175,1,student-mat:dataset-version:1:source-row:175,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:176,176,1,student-mat:dataset-version:1:source-row:176,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:177,177,1,student-mat:dataset-version:1:source-row:177,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:178,178,1,student-mat:dataset-version:1:source-row:178,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:179,179,1,student-mat:dataset-version:1:source-row:179,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:180,180,1,student-mat:dataset-version:1:source-row:180,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:181,181,1,student-mat:dataset-version:1:source-row:181,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:182,182,1,student-mat:dataset-version:1:source-row:182,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:183,183,1,student-mat:dataset-version:1:source-row:183,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:184,184,1,student-mat:dataset-version:1:source-row:184,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:187,187,1,student-mat:dataset-version:1:source-row:187,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:189,189,1,student-mat:dataset-version:1:source-row:189,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:190,190,1,student-mat:dataset-version:1:source-row:190,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:191,191,1,student-mat:dataset-version:1:source-row:191,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:192,192,1,student-mat:dataset-version:1:source-row:192,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:194,194,1,student-mat:dataset-version:1:source-row:194,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:195,195,1,student-mat:dataset-version:1:source-row:195,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:196,196,1,student-mat:dataset-version:1:source-row:196,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:197,197,1,student-mat:dataset-version:1:source-row:197,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:199,199,1,student-mat:dataset-version:1:source-row:199,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:205,205,1,student-mat:dataset-version:1:source-row:205,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:206,206,1,student-mat:dataset-version:1:source-row:206,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:209,209,1,student-mat:dataset-version:1:source-row:209,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:210,210,1,student-mat:dataset-version:1:source-row:210,2,train,,42,G3_3class
student-mat:dataset-version:1:source-row:212,212,1,student-mat:dataset-version:1:source-row:212,2,train,,42,G3_3class
